ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,AQI_Category
2016-05-27,297.0258916087086,201.5641576897083,385.69864978175286,297.0258916087086,297.0258916087086,-3.5559253342299257,-3.5559253342299257,-3.5559253342299257,6.482667969732384,6.482667969732384,6.482667969732384,-10.03859330396231,-10.03859330396231,-10.03859330396231,0.0,0.0,0.0,293.4699662744787,Poor
2016-05-28,297.0213361378453,203.26841080176789,370.53194161913257,297.0213361378453,297.0213361378453,-10.466633128686963,-10.466633128686963,-10.466633128686963,1.3567580495135212,1.3567580495135212,1.3567580495135212,-11.823391178200485,-11.823391178200485,-11.823391178200485,0.0,0.0,0.0,286.55470300915835,Poor
2016-05-29,297.016780666982,200.09504613822978,363.54742525013813,297.016780666982,297.016780666982,-16.88266142776306,-16.88266142776306,-16.88266142776306,-3.3323549946623854,-3.3323549946623854,-3.3323549946623854,-13.550306433100674,-13.550306433100674,-13.550306433100674,0.0,0.0,0.0,280.13411923921893,Poor
2016-05-30,297.0122251961188,191.11868717358064,363.79132156203593,297.0122251961188,297.0122251961188,-21.360052311426134,-21.360052311426134,-21.360052311426134,-6.1366350077038065,-6.1366350077038065,-6.1366350077038065,-15.223417303722327,-15.223417303722327,-15.223417303722327,0.0,0.0,0.0,275.6521728846926,Poor
2016-05-31,297.00766972525554,189.66710185087373,373.6236681326379,297.00766972525554,297.00766972525554,-20.122489554464195,-20.122489554464195,-20.122489554464195,-3.272234678458511,-3.272234678458511,-3.272234678458511,-16.850254876005682,-16.850254876005682,-16.850254876005682,0.0,0.0,0.0,276.88518017079133,Poor
2016-06-01,297.00311425439224,191.17507359801948,364.33917086801813,297.00311425439224,297.00311425439224,-17.40171519856145,-17.40171519856145,-17.40171519856145,1.0398185295825162,1.0398185295825162,1.0398185295825162,-18.44153372814397,-18.44153372814397,-18.44153372814397,0.0,0.0,0.0,279.60139905583077,Poor
2016-06-02,296.99855878352895,191.42569766611157,368.10623598722225,296.99855878352895,296.99855878352895,-16.148813278400777,-16.148813278400777,-16.148813278400777,3.8619801320054425,3.8619801320054425,3.8619801320054425,-20.01079341040622,-20.01079341040622,-20.01079341040622,0.0,0.0,0.0,280.84974550512817,Poor
2016-06-03,296.99400331266565,190.24790405449167,373.8880798459507,296.99400331266565,296.99400331266565,-15.091292655986194,-15.091292655986194,-15.091292655986194,6.48266796973395,6.48266796973395,6.48266796973395,-21.573960625720144,-21.573960625720144,-21.573960625720144,0.0,0.0,0.0,281.90271065667946,Poor
2016-06-04,296.9894478418024,186.76198848000635,364.1802677698128,296.9894478418024,296.9894478418024,-21.792086037538297,-21.792086037538297,-21.792086037538297,1.3567580495081422,1.3567580495081422,1.3567580495081422,-23.14884408704644,-23.14884408704644,-23.14884408704644,0.0,0.0,0.0,275.1973618042641,Poor
2016-06-05,296.9848923709391,172.57579756166746,357.2917910030609,296.9848923709391,296.9848923709391,-28.086930811599128,-28.086930811599128,-28.086930811599128,-3.332354994663237,-3.332354994663237,-3.332354994663237,-24.754575816935898,-24.754575816935898,-24.754575816935898,0.0,0.0,0.0,268.89796155934,Poor
2016-06-06,296.9803369000758,175.0125021707833,355.0867293560432,296.9803369000758,296.9803369000758,-32.547649079687275,-32.547649079687275,-32.547649079687275,-6.136635007699008,-6.136635007699008,-6.136635007699008,-26.41101407198826,-26.41101407198826,-26.41101407198826,0.0,0.0,0.0,264.43268782038854,Poor
2016-06-07,296.97578142921253,178.81157730064163,356.05793249871164,296.97578142921253,296.97578142921253,-31.410358761670707,-31.410358761670707,-31.410358761670707,-3.2722346784517664,-3.2722346784517664,-3.2722346784517664,-28.138124083218944,-28.138124083218944,-28.138124083218944,0.0,0.0,0.0,265.56542266754184,Poor
2016-06-08,296.9712259583493,185.8159636507976,360.3562661217177,296.9712259583493,296.9712259583493,-28.915534846815454,-28.915534846815454,-28.915534846815454,1.039818529582984,1.039818529582984,1.039818529582984,-29.955353376398435,-29.955353376398435,-29.955353376398435,0.0,0.0,0.0,268.05569111153386,Poor
2016-06-09,296.966670487486,180.6750622576774,353.61344867849675,296.966670487486,296.966670487486,-28.019038427743485,-28.019038427743485,-28.019038427743485,3.8619801319976377,3.8619801319976377,3.8619801319976377,-31.881018559741126,-31.881018559741126,-31.881018559741126,0.0,0.0,0.0,268.9476320597425,Poor
2016-06-10,296.96211501662276,181.3785432756951,352.7463572104684,296.96211501662276,296.96211501662276,-27.449052167594676,-27.449052167594676,-27.449052167594676,6.4826679697334,6.4826679697334,6.4826679697334,-33.93172013732808,-33.93172013732808,-33.93172013732808,0.0,0.0,0.0,269.5130628490281,Poor
2016-06-11,296.95755954575947,173.06731426904685,344.3216278735879,296.95755954575947,296.95755954575947,-34.76504308594909,-34.76504308594909,-34.76504308594909,1.3567580495041045,1.3567580495041045,1.3567580495041045,-36.12180113545319,-36.12180113545319,-36.12180113545319,0.0,0.0,0.0,262.19251645981035,Poor
2016-06-12,296.95300407489617,166.26730342595687,338.77711986928205,296.95300407489617,296.95300407489617,-41.79521913171386,-41.79521913171386,-41.79521913171386,-3.3323549946640876,-3.3323549946640876,-3.3323549946640876,-38.46286413704977,-38.46286413704977,-38.46286413704977,0.0,0.0,0.0,255.15778494318232,Poor
2016-06-13,296.94844860403293,158.8782474754334,343.82273518813827,296.94844860403293,296.94844860403293,-47.09999474683474,-47.09999474683474,-47.09999474683474,-6.136635007703694,-6.136635007703694,-6.136635007703694,-40.96335973913104,-40.96335973913104,-40.96335973913104,0.0,0.0,0.0,249.8484538571982,Poor
2016-06-14,296.94389313316964,162.30884571934627,335.53297516123246,296.94389313316964,296.94389313316964,-46.90049220169186,-46.90049220169186,-46.90049220169186,-3.272234678457769,-3.272234678457769,-3.272234678457769,-43.62825752323409,-43.62825752323409,-43.62825752323409,0.0,0.0,0.0,250.04340093147778,Poor
2016-06-15,296.93933766230634,166.25964325594668,343.13654738661677,296.93933766230634,296.93933766230634,-45.41898988137005,-45.41898988137005,-45.41898988137005,1.0398185295823872,1.0398185295823872,1.0398185295823872,-46.458808410952436,-46.458808410952436,-46.458808410952436,0.0,0.0,0.0,251.52034778093628,Poor
2016-06-16,296.93478219144305,158.1439785330714,334.53869403859375,296.93478219144305,296.93478219144305,-45.59042469456863,-45.59042469456863,-45.59042469456863,3.8619801319929024,3.8619801319929024,3.8619801319929024,-49.45240482656153,-49.45240482656153,-49.45240482656153,0.0,0.0,0.0,251.3443574968744,Poor
2016-06-17,296.9302267205798,157.09339836510023,338.21573234559116,296.9302267205798,296.9302267205798,-46.119874501779655,-46.119874501779655,-46.119874501779655,6.48266796973285,6.48266796973285,6.48266796973285,-52.60254247151251,-52.60254247151251,-52.60254247151251,0.0,0.0,0.0,250.81035221880015,Poor
2016-06-18,296.9256712497165,157.47961702518606,329.2309970565561,296.9256712497165,296.9256712497165,-54.54212675282193,-54.54212675282193,-54.54212675282193,1.356758049498726,1.356758049498726,1.356758049498726,-55.89888480232065,-55.89888480232065,-55.89888480232065,0.0,0.0,0.0,242.3835444968946,Poor
2016-06-19,296.9211157788533,150.88383368229148,327.6419798745944,296.9211157788533,296.9211157788533,-62.659783561323565,-62.659783561323565,-62.659783561323565,-3.3323549946621673,-3.3323549946621673,-3.3323549946621673,-59.32742856666139,-59.32742856666139,-59.32742856666139,0.0,0.0,0.0,234.2613322175297,Poor
2016-06-20,296.91656030799,141.54653837615504,318.2292563511697,296.91656030799,296.91656030799,-69.0074010731549,-69.0074010731549,-69.0074010731549,-6.136635007697289,-6.136635007697289,-6.136635007697289,-62.87076606545761,-62.87076606545761,-62.87076606545761,0.0,0.0,0.0,227.9091592348351,Poor
2016-06-21,296.9120048371267,141.64379243273308,314.98295336854744,296.9120048371267,296.9120048371267,-69.78067192147105,-69.78067192147105,-69.78067192147105,-3.2722346784561935,-3.2722346784561935,-3.2722346784561935,-66.50843724301487,-66.50843724301487,-66.50843724301487,0.0,0.0,0.0,227.13133291565563,Poor
2016-06-22,296.9074493662634,138.33840525058142,316.9856731319201,296.9074493662634,296.9074493662634,-69.17754380127569,-69.17754380127569,-69.17754380127569,1.0398185295863616,1.0398185295863616,1.0398185295863616,-70.21736233086206,-70.21736233086206,-70.21736233086206,0.0,0.0,0.0,227.7299055649877,Poor
2016-06-23,296.90289389540015,145.33322951735013,324.1702253866884,296.90289389540015,296.90289389540015,-70.1103635158604,-70.1103635158604,-70.1103635158604,3.861980131994506,3.861980131994506,3.861980131994506,-73.9723436478549,-73.9723436478549,-73.9723436478549,0.0,0.0,0.0,226.79253037953976,Poor
2016-06-24,296.89833842453686,139.515394188022,315.67558753690884,296.89833842453686,296.89833842453686,-71.26395537391723,-71.26395537391723,-71.26395537391723,6.482667969733457,6.482667969733457,6.482667969733457,-77.7466233436507,-77.7466233436507,-77.7466233436507,0.0,0.0,0.0,225.63438305061965,Poor
2016-06-25,296.89378295367356,129.81472201081723,296.5668014151344,296.89378295367356,296.89378295367356,-80.15572436429821,-80.15572436429821,-80.15572436429821,1.3567580495066471,1.3567580495066471,1.3567580495066471,-81.51248241380486,-81.51248241380486,-81.51248241380486,0.0,0.0,0.0,216.73805858937536,Poor
2016-06-26,296.8892274828103,122.55082248621889,292.2662087732803,296.8892274828103,296.8892274828103,-88.57422024472757,-88.57422024472757,-88.57422024472757,-3.332354994663018,-3.332354994663018,-3.332354994663018,-85.24186525006456,-85.24186525006456,-85.24186525006456,0.0,0.0,0.0,208.31500723808276,Poor
2016-06-27,296.88467201194703,111.62088118076444,283.9628579441928,296.88467201194703,296.88467201194703,-95.0436483532838,-95.0436483532838,-95.0436483532838,-6.1366350077003675,-6.1366350077003675,-6.1366350077003675,-88.90701334558341,-88.90701334558341,-88.90701334558341,0.0,0.0,0.0,201.84102365866323,Poor
2016-06-28,296.8801165410838,112.01612369072465,283.8972295127906,296.8801165410838,296.8801165410838,-95.75332624724031,-95.75332624724031,-95.75332624724031,-3.272234678454619,-3.272234678454619,-3.272234678454619,-92.4810915687857,-92.4810915687857,-92.4810915687857,0.0,0.0,0.0,201.1267902938435,Poor
2016-06-29,296.8755610702205,113.42993199235461,285.95601491312897,296.8755610702205,296.8755610702205,-94.89897212462745,-94.89897212462745,-94.89897212462745,1.0398185295857636,1.0398185295857636,1.0398185295857636,-95.93879065421322,-95.93879065421322,-95.93879065421322,0.0,0.0,0.0,201.97658894559305,Poor
2016-06-30,296.8710055993572,112.78924165291733,286.8092662150406,296.8710055993572,296.8710055993572,-95.39491009608801,-95.39491009608801,-95.39491009608801,3.8619801319928397,3.8619801319928397,3.8619801319928397,-99.25689022808085,-99.25689022808085,-99.25689022808085,0.0,0.0,0.0,201.4760955032692,Poor
2016-07-01,296.8664501284939,106.38445648725559,285.45603448328694,296.8664501284939,296.8664501284939,-95.93209979926911,-95.93209979926911,-95.93209979926911,6.482667969733866,6.482667969733866,6.482667969733866,-102.41476776900298,-102.41476776900298,-102.41476776900298,0.0,0.0,0.0,200.9343503292248,Poor
2016-07-02,296.86189465763067,104.35300880050559,290.4941805256548,296.86189465763067,296.86189465763067,-104.0380823230473,-104.0380823230473,-104.0380823230473,1.3567580495026097,1.3567580495026097,1.3567580495026097,-105.39484037254992,-105.39484037254992,-105.39484037254992,0.0,0.0,0.0,192.82381233458335,Moderate
2016-07-03,296.8573391867674,96.09272851449305,270.69845988489095,296.8573391867674,296.8573391867674,-111.51528299445057,-111.51528299445057,-111.51528299445057,-3.3323549946610975,-3.3323549946610975,-3.3323549946610975,-108.18292799978947,-108.18292799978947,-108.18292799978947,0.0,0.0,0.0,185.34205619231682,Moderate
2016-07-04,296.8527837159041,96.24494321164919,270.19131861101465,296.8527837159041,296.8527837159041,-116.9051640039946,-116.9051640039946,-116.9051640039946,-6.136635007698704,-6.136635007698704,-6.136635007698704,-110.76852899629588,-110.76852899629588,-110.76852899629588,0.0,0.0,0.0,179.94761971190948,Moderate
2016-07-05,296.8482282450408,92.23094918996533,267.9774981460904,296.8482282450408,296.8482282450408,-116.41723569052357,-116.41723569052357,-116.41723569052357,-3.272234678455453,-3.272234678455453,-3.272234678455453,-113.14500101206812,-113.14500101206812,-113.14500101206812,0.0,0.0,0.0,180.43099255451722,Moderate
2016-07-06,296.84367277417755,95.54503111500631,275.78899558062375,296.84367277417755,296.84367277417755,-114.26982444151584,-114.26982444151584,-114.26982444151584,1.03981852958166,1.03981852958166,1.03981852958166,-115.30964297109749,-115.30964297109749,-115.30964297109749,0.0,0.0,0.0,182.57384833266173,Moderate
2016-07-07,296.8391173033143,98.70581032821315,272.9024467046066,296.8391173033143,296.8391173033143,-113.40169623238975,-113.40169623238975,-113.40169623238975,3.8619801319975116,3.8619801319975116,3.8619801319975116,-117.26367636438727,-117.26367636438727,-117.26367636438727,0.0,0.0,0.0,183.43742107092456,Moderate
2016-07-08,296.834561832451,92.22504360280247,270.34962316511854,296.834561832451,296.834561832451,-112.52945883236643,-112.52945883236643,-112.52945883236643,6.482667969732356,6.482667969732356,6.482667969732356,-119.01212680209878,-119.01212680209878,-119.01212680209878,0.0,0.0,0.0,184.30510300008459,Moderate
2016-07-09,296.8300063615877,88.11615607074542,267.79052496057005,296.8300063615877,296.8300063615877,-119.20685133878119,-119.20685133878119,-119.20685133878119,1.356758049498572,1.356758049498572,1.356758049498572,-120.56360938827976,-120.56360938827976,-120.56360938827976,0.0,0.0,0.0,177.62315502280654,Moderate
2016-07-10,296.8254508907244,87.1998821934205,265.4787929349235,296.8254508907244,296.8254508907244,-125.26237900016017,-125.26237900016017,-125.26237900016017,-3.3323549946524236,-3.3323549946524236,-3.3323549946524236,-121.93002400550775,-121.93002400550775,-121.93002400550775,0.0,0.0,0.0,171.56307189056426,Moderate
2016-07-11,296.8208954198612,75.44422539750164,258.7881537601833,296.8208954198612,296.8208954198612,-129.26280395844287,-129.26280395844287,-129.26280395844287,-6.136635007703391,-6.136635007703391,-6.136635007703391,-123.12616895073947,-123.12616895073947,-123.12616895073947,0.0,0.0,0.0,167.55809146141831,Moderate
2016-07-12,296.8163399489979,79.51965917583352,260.3224951179906,296.8163399489979,296.8163399489979,-127.4415181637572,-127.4415181637572,-127.4415181637572,-3.272234678459046,-3.272234678459046,-3.272234678459046,-124.16928348529812,-124.16928348529812,-124.16928348529812,0.0,0.0,0.0,169.3748217852407,Moderate
2016-07-13,296.8117844781346,85.76780654683164,256.3984291238896,296.8117844781346,296.8117844781346,-124.03871316724651,-124.03871316724651,-124.03871316724651,1.0398185295856333,1.0398185295856333,1.0398185295856333,-125.07853169683214,-125.07853169683214,-125.07853169683214,0.0,0.0,0.0,172.7730713108881,Moderate
2016-07-14,296.8072290072713,92.00340975054299,262.9545917250584,296.8072290072713,296.8072290072713,-122.01246143882788,-122.01246143882788,-122.01246143882788,3.861980131996046,3.861980131996046,3.861980131996046,-125.87444157082393,-125.87444157082393,-125.87444157082393,0.0,0.0,0.0,174.79476756844343,Moderate
2016-07-15,296.80267353640807,89.60169373305264,275.5072941300444,296.80267353640807,296.80267353640807,-120.09564632714537,-120.09564632714537,-120.09564632714537,6.482667969731805,6.482667969731805,6.482667969731805,-126.57831429687718,-126.57831429687718,-126.57831429687718,0.0,0.0,0.0,176.7070272092627,Moderate
2016-07-16,296.79811806554477,87.78076479591377,260.39333718625363,296.79811806554477,296.79811806554477,-125.85486151165445,-125.85486151165445,-125.85486151165445,1.3567580495051526,1.3567580495051526,1.3567580495051526,-127.21161956115961,-127.21161956115961,-127.21161956115961,0.0,0.0,0.0,170.9432565538903,Moderate
2016-07-17,296.79356259468153,81.03449914878563,258.70624553322835,296.79356259468153,296.79356259468153,-131.1277478791638,-131.1277478791638,-131.1277478791638,-3.332354994656652,-3.332354994656652,-3.332354994656652,-127.79539288450715,-127.79539288450715,-127.79539288450715,0.0,0.0,0.0,165.66581471551774,Moderate
2016-07-18,296.78900712381824,77.57875797903105,254.67601062333713,296.78900712381824,296.78900712381824,-134.48628595688328,-134.48628595688328,-134.48628595688328,-6.136635007706471,-6.136635007706471,-6.136635007706471,-128.3496509491768,-128.3496509491768,-128.3496509491768,0.0,0.0,0.0,162.30272116693496,Moderate
2016-07-19,296.78445165295494,80.05215283316078,262.3117660667803,296.78445165295494,296.78445165295494,-132.16507499977652,-132.16507499977652,-132.16507499977652,-3.2722346784523015,-3.2722346784523015,-3.2722346784523015,-128.89284032132423,-128.89284032132423,-128.89284032132423,0.0,0.0,0.0,164.61937665317842,Moderate
2016-07-20,296.7798961820917,81.92499998845814,258.71716379402534,296.7798961820917,296.7798961820917,-128.401515507675,-128.401515507675,-128.401515507675,1.0398185295861018,1.0398185295861018,1.0398185295861018,-129.4413340372611,-129.4413340372611,-129.4413340372611,0.0,0.0,0.0,168.37838067441672,Moderate
2016-07-21,296.7753407112284,84.88602701066007,258.0313881093962,296.7753407112284,296.7753407112284,-126.14700907352325,-126.14700907352325,-126.14700907352325,3.86198013199438,3.86198013199438,3.86198013199438,-130.00898920551762,-130.00898920551762,-130.00898920551762,0.0,0.0,0.0,170.62833163770517,Moderate
2016-07-22,296.77078524036517,81.0874305278315,260.7526888192068,296.77078524036517,296.77078524036517,-124.12410915170513,-124.12410915170513,-124.12410915170513,6.482667969732413,6.482667969732413,6.482667969732413,-130.60677712143755,-130.60677712143755,-130.60677712143755,0.0,0.0,0.0,172.64667608866006,Moderate
2016-07-23,296.7662297695018,73.96747345319316,255.15519743204436,296.7662297695018,296.7662297695018,-129.8857373907678,-129.8857373907678,-129.8857373907678,1.356758049502456,1.356758049502456,1.356758049502456,-131.24249544027026,-131.24249544027026,-131.24249544027026,0.0,0.0,0.0,166.88049237873403,Moderate
2016-07-25,296.7571188277753,74.62290756321474,248.58774330910447,296.7571188277753,296.7571188277753,-138.77858461959798,-138.77858461959798,-138.77858461959798,-6.136635007700065,-6.136635007700065,-6.136635007700065,-132.64194961189793,-132.64194961189793,-132.64194961189793,0.0,0.0,0.0,157.9785342081773,Moderate
2016-07-26,296.75256335691205,74.72074588132803,246.25547238880893,296.75256335691205,296.75256335691205,-136.6763359617046,-136.6763359617046,-136.6763359617046,-3.2722346784507255,-3.2722346784507255,-3.2722346784507255,-133.40410128325388,-133.40410128325388,-133.40410128325388,0.0,0.0,0.0,160.07622739520744,Moderate
2016-07-27,296.74800788604875,70.14847946784337,253.1397947875064,296.74800788604875,296.74800788604875,-133.16127897592608,-133.16127897592608,-133.16127897592608,1.0398185295774265,1.0398185295774265,1.0398185295774265,-134.20109750550353,-134.20109750550353,-134.20109750550353,0.0,0.0,0.0,163.58672891012267,Moderate
2016-07-28,296.74345241518546,74.31155162856443,258.39623492995497,296.74345241518546,296.74345241518546,-131.16182117613127,-131.16182117613127,-131.16182117613127,3.861980131995983,3.861980131995983,3.861980131995983,-135.02380130812728,-135.02380130812728,-135.02380130812728,0.0,0.0,0.0,165.5816312390542,Moderate
2016-07-29,296.73889694432216,81.07005327247387,259.43338563990955,296.73889694432216,296.73889694432216,-129.3774710706289,-129.3774710706289,-129.3774710706289,6.482667969730904,6.482667969730904,6.482667969730904,-135.8601390403598,-135.8601390403598,-135.8601390403598,0.0,0.0,0.0,167.36142587369326,Moderate
2016-07-30,296.7343414734589,70.05733331700021,245.98276116183413,296.7343414734589,296.7343414734589,-135.3386971213278,-135.3386971213278,-135.3386971213278,1.3567580495090363,1.3567580495090363,1.3567580495090363,-136.69545517083685,-136.69545517083685,-136.69545517083685,0.0,0.0,0.0,161.39564435213111,Moderate
2016-07-31,296.7297857814864,66.994464432213,237.70069811977402,296.7297857814864,296.7297857814864,-140.84529438150437,-140.84529438150437,-140.84529438150437,-3.3323549946651054,-3.3323549946651054,-3.3323549946651054,-137.5129393868393,-137.5129393868393,-137.5129393868393,0.0,0.0,0.0,155.884491399982,Moderate
2016-08-01,296.72523008951396,66.14034894737452,245.0030299982581,296.72523008951396,296.72523008951396,-144.43074966504648,-144.43074966504648,-144.43074966504648,-6.136635007704751,-6.136635007704751,-6.136635007704751,-138.29411465734174,-138.29411465734174,-138.29411465734174,0.0,0.0,0.0,152.29448042446748,Moderate
2016-08-02,296.7206743975415,65.13176122238876,246.21260216695552,296.7206743975415,296.7206743975415,-142.29160804997787,-142.29160804997787,-142.29160804997787,-3.27223467845156,-3.27223467845156,-3.27223467845156,-139.0193733715263,-139.0193733715263,-139.0193733715263,0.0,0.0,0.0,154.4290663475636,Moderate
2016-08-03,296.71611870556893,69.53037228337425,245.73566568966703,296.71611870556893,296.71611870556893,-138.62872892338336,-138.62872892338336,-138.62872892338336,1.0398185295814004,1.0398185295814004,1.0398185295814004,-139.66854745296476,-139.66854745296476,-139.66854745296476,0.0,0.0,0.0,158.08738978218557,Moderate
2016-08-04,296.71156301359645,71.80648110737911,250.03169840549654,296.71156301359645,296.71156301359645,-136.3595173750682,-136.3595173750682,-136.3595173750682,3.8619801319975857,3.8619801319975857,3.8619801319975857,-140.22149750706578,-140.22149750706578,-140.22149750706578,0.0,0.0,0.0,160.35204563852824,Moderate
2016-08-05,296.70700732162396,73.34276241351569,253.7369422245977,296.70700732162396,296.70700732162396,-134.17603763659335,-134.17603763659335,-134.17603763659335,6.482667969731312,6.482667969731312,6.482667969731312,-140.65870560632465,-140.65870560632465,-140.65870560632465,0.0,0.0,0.0,162.5309696850306,Moderate
2016-08-06,296.7024516296515,72.2854509087146,244.81448118731134,296.7024516296515,296.7024516296515,-139.60509821175248,-139.60509821175248,-139.60509821175248,1.3567580495182996,1.3567580495182996,1.3567580495182996,-140.96185626127075,-140.96185626127075,-140.96185626127075,0.0,0.0,0.0,157.097353417899,Moderate
2016-08-07,296.697895937679,64.3338364608433,242.0321635140437,296.697895937679,296.697895937679,-144.446745459585,-144.446745459585,-144.446745459585,-3.332354994656433,-3.332354994656433,-3.332354994656433,-141.1143904649286,-141.1143904649286,-141.1143904649286,0.0,0.0,0.0,152.251150478094,Moderate
2016-08-08,296.6933402457065,64.46993359516998,234.63337727683788,296.6933402457065,296.6933402457065,-147.2386534290299,-147.2386534290299,-147.2386534290299,-6.136635007703089,-6.136635007703089,-6.136635007703089,-141.10201842132685,-141.10201842132685,-141.10201842132685,0.0,0.0,0.0,149.4546868166766,Moderate
2016-08-09,296.68878455373397,60.8415528955575,242.188054464474,296.68878455373397,296.68878455373397,-144.18541233249746,-144.18541233249746,-144.18541233249746,-3.2722346784448155,-3.2722346784448155,-3.2722346784448155,-140.91317765405265,-140.91317765405265,-140.91317765405265,0.0,0.0,0.0,152.5033722212365,Moderate
2016-08-10,296.6842288617615,65.61384271283451,244.3421140570721,296.6842288617615,296.6842288617615,-139.49960607666264,-139.49960607666264,-139.49960607666264,1.0398185295808031,1.0398185295808031,1.0398185295808031,-140.53942460624344,-140.53942460624344,-140.53942460624344,0.0,0.0,0.0,157.18462278509884,Moderate
2016-08-11,296.67967316978906,74.38287324470437,246.68740784976316,296.67967316978906,296.67967316978906,-136.11376941938056,-136.11376941938056,-136.11376941938056,3.8619801319991893,3.8619801319991893,3.8619801319991893,-139.97574955137975,-139.97574955137975,-139.97574955137975,0.0,0.0,0.0,160.5659037504085,Moderate
2016-08-12,296.6751174778165,76.54094563102592,248.7578154988224,296.6751174778165,296.6751174778165,-132.73813861630416,-132.73813861630416,-132.73813861630416,6.48266796973192,6.48266796973192,6.48266796973192,-139.22080658603608,-139.22080658603608,-139.22080658603608,0.0,0.0,0.0,163.93697886151236,Moderate
2016-08-13,296.67056178584403,68.53169125300039,250.72862846611193,296.67056178584403,296.67056178584403,-136.92029457253884,-136.92029457253884,-136.92029457253884,1.3567580495129201,1.3567580495129201,1.3567580495129201,-138.27705262205177,-138.27705262205177,-138.27705262205177,0.0,0.0,0.0,159.7502672133052,Moderate
2016-08-14,296.66600609387154,63.70668055519185,241.90448582549575,296.66600609387154,296.66600609387154,-140.48314657128256,-140.48314657128256,-140.48314657128256,-3.33235499466066,-3.33235499466066,-3.33235499466066,-137.1507915766219,-137.1507915766219,-137.1507915766219,0.0,0.0,0.0,156.18285952258898,Moderate
2016-08-15,296.66145040189906,55.96053830144312,239.09483332110682,296.66145040189906,296.66145040189906,-141.98875732568825,-141.98875732568825,-141.98875732568825,-6.1366350077014244,-6.1366350077014244,-6.1366350077014244,-135.85212231798684,-135.85212231798684,-135.85212231798684,0.0,0.0,0.0,154.6726930762108,Moderate
2016-08-16,296.6568947099265,74.94943529308176,246.06395554272297,296.6568947099265,296.6568947099265,-137.66702597738353,-137.66702597738353,-137.66702597738353,-3.2722346784611567,-3.2722346784611567,-3.2722346784611567,-134.39479129892234,-134.39479129892234,-134.39479129892234,0.0,0.0,0.0,158.989868732543,Moderate
2016-08-17,296.6523390179541,78.19694181733198,258.1728959214091,296.6523390179541,296.6523390179541,-131.7561346113958,-131.7561346113958,-131.7561346113958,1.0398185295812712,1.0398185295812712,1.0398185295812712,-132.79595314097708,-132.79595314097708,-132.79595314097708,0.0,0.0,0.0,164.8962044065583,Moderate
2016-08-18,296.64778332598155,80.0821783407692,260.10220139484375,296.64778332598155,296.64778332598155,-127.21386452872483,-127.21386452872483,-127.21386452872483,3.861980131997523,3.861980131997523,3.861980131997523,-131.07584466072234,-131.07584466072234,-131.07584466072234,0.0,0.0,0.0,169.43391879725672,Moderate
2016-08-19,296.64322763400907,77.03793101675126,258.69226093935254,296.64322763400907,296.64322763400907,-122.77471193004403,-122.77471193004403,-122.77471193004403,6.482667969731368,6.482667969731368,6.482667969731368,-129.2573798997754,-129.2573798997754,-129.2573798997754,0.0,0.0,0.0,173.86851570396504,Moderate
2016-08-20,296.63867194203664,79.27332728217927,257.40874574272743,296.63867194203664,296.63867194203664,-126.00891753438242,-126.00891753438242,-126.00891753438242,1.3567580495088827,1.3567580495088827,1.3567580495088827,-127.3656755838913,-127.3656755838913,-127.3656755838913,0.0,0.0,0.0,170.62975440765422,Moderate
2016-08-21,296.6341162500641,80.16031850049212,258.78405113327307,296.6341162500641,296.6341162500641,-128.75987304263828,-128.75987304263828,-128.75987304263828,-3.332354994661511,-3.332354994661511,-3.332354994661511,-125.42751804797675,-125.42751804797675,-125.42751804797675,0.0,0.0,0.0,167.87424320742582,Moderate
2016-08-22,296.6295605580916,76.75757135116307,258.62635532326544,296.6295605580916,296.6295605580916,-129.6074189953521,-129.6074189953521,-129.6074189953521,-6.136635007699763,-6.136635007699763,-6.136635007699763,-123.47078398765234,-123.47078398765234,-123.47078398765234,0.0,0.0,0.0,167.0221415627395,Moderate
2016-08-23,296.6250048661191,84.13583910580728,261.51903411327453,296.6250048661191,296.6250048661191,-124.79606308237594,-124.79606308237594,-124.79606308237594,-3.2722346784671608,-3.2722346784671608,-3.2722346784671608,-121.52382840390877,-121.52382840390877,-121.52382840390877,0.0,0.0,0.0,171.82894178374318,Moderate
2016-08-24,296.62044917414664,85.32588109390272,271.1579257576242,296.62044917414664,296.62044917414664,-118.57503524724191,-118.57503524724191,-118.57503524724191,1.0398185295806732,1.0398185295806732,1.0398185295806732,-119.6148537768226,-119.6148537768226,-119.6148537768226,0.0,0.0,0.0,178.04541392690473,Moderate
2016-08-25,296.6158934821741,90.43725462025932,269.59618630396415,296.6158934821741,296.6158934821741,-113.90929469226236,-113.90929469226236,-113.90929469226236,3.861980131999126,3.861980131999126,3.861980131999126,-117.77127482426148,-117.77127482426148,-117.77127482426148,0.0,0.0,0.0,182.70659878991174,Moderate
2016-08-26,296.6113377902017,94.5731435143183,271.87606521108006,296.6113377902017,296.6113377902017,-109.53642520167759,-109.53642520167759,-109.53642520167759,6.482667969730818,6.482667969730818,6.482667969730818,-116.01909317140841,-116.01909317140841,-116.01909317140841,0.0,0.0,0.0,187.07491258852409,Moderate
